elevation, aspect, slope, horizontal_distance_to_hydrology,vertical_distance_to_hydrology, Horizontal_Distance_To_Roadways, Hillshade_Noon, Hillshade_3pm, Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2705,4,11,0,0,2218,219,150,6430,1,16,2
2942,59,1,234,20,3967,235,152,4802,1,12,2
3202,269,22,576,101,5985,242,220,2616,1,30,2
3189,35,12,408,46,540,214,129,1674,1,22,2
3037,251,15,541,46,5906,249,201,4796,1,29,2
2934,334,11,201,48,3279,225,170,1707,1,29,2
3130,237,8,277,49,5690,247,179,2607,1,30,2
2752,321,7,120,-1,2538,234,170,1740,1,12,2
2913,335,9,426,33,3140,228,167,3704,1,30,2
2960,341,20,247,54,3522,206,169,1570,1,29,2
2963,322,10,95,-2,4134,230,176,1129,1,29,2
2959,129,12,390,-2,4621,233,121,5278,1,12,2
2937,342,13,234,59,3171,219,166,1931,1,29,2
2938,110,12,234,68,2890,227,115,1765,1,29,2
3013,293,15,459,181,466,236,199,1100,1,30,2
2867,355,20,350,161,2904,200,152,1797,1,29,2
2952,9,10,430,37,3683,221,149,5707,1,20,2
2964,39,6,376,83,3842,226,141,2499,1,29,2
3027,121,13,85,24,1020,228,113,2686,1,29,2
3149,66,10,362,41,5428,219,121,1100,1,29,2
3208,31,6,484,30,5740,228,145,2685,1,29,2
2955,241,8,190,46,5952,247,181,5083,1,29,2
2778,329,1,182,15,1657,237,159,1908,1,29,2
2995,211,12,570,86,6149,251,176,5421,1,29,2
2990,20,24,330,166,360,181,113,864,1,30,2
3194,330,4,384,46,4713,235,163,2374,1,29,2
3024,337,8,212,51,2489,229,165,1074,1,29,2
2755,321,15,67,18,1492,224,183,2592,1,29,2
3051,63,2,342,31,4535,234,150,1173,1,29,2
2814,91,16,270,59,1933,212,93,2886,1,29,2
2937,70,8,150,10,2279,225,129,2225,1,29,2
3051,109,10,85,15,1406,229,121,2542,1,20,2
3004,270,12,702,108,5850,244,195,5481,1,29,2
3182,224,17,573,122,6060,254,192,1704,1,30,2
2955,141,12,309,59,5326,237,127,4510,1,30,2
2744,181,9,90,9,2140,246,156,1353,1,12,2
3018,163,14,470,10,6430,243,138,2893,1,29,2
2596,32,21,418,77,481,191,108,2553,1,29,2
3015,147,8,277,48,4435,239,140,1871,1,30,2
2710,12,16,108,31,108,205,138,2717,1,24,2
2790,54,8,558,-16,819,223,131,2558,1,29,2
2855,144,6,301,8,3059,239,143,2768,1,12,2
2656,122,11,484,37,480,232,123,1897,1,29,2
2995,225,4,618,128,5626,244,167,4243,1,29,2
2995,102,32,162,36,4487,179,27,2380,1,29,2
2921,112,17,124,32,3774,220,96,2631,1,29,2
3083,43,19,247,0,1775,195,103,2751,1,29,2
2888,126,2,426,72,3688,237,151,3081,1,12,2
2512,301,8,0,0,450,237,179,402,1,16,2
3263,82,20,162,30,2028,201,79,1338,1,39,2
2768,94,25,67,20,371,194,57,1209,1,30,2
3008,195,7,957,112,5824,246,162,5958,1,29,2
2896,99,19,67,13,4313,211,85,6186,1,29,2
3216,326,13,319,70,696,226,177,1842,1,29,2
3286,174,15,495,98,1026,246,147,2423,1,29,2
2854,45,2,0,0,3974,234,151,6081,1,20,2
2970,187,28,306,123,5428,247,152,618,1,30,2
2711,135,1,216,0,2024,238,155,4306,1,12,2
3020,57,8,0,0,4608,223,132,2083,1,23,2
2821,77,18,108,25,612,205,89,841,1,23,2
3175,230,18,553,114,6048,253,197,1745,1,30,2
2922,285,11,255,22,5398,240,191,5218,1,23,2
2975,277,10,474,-13,1292,242,188,1864,1,12,2
3224,167,19,277,111,1027,243,135,1892,1,30,2
2955,353,18,618,49,5562,206,155,1902,1,29,2
2939,74,22,270,139,870,193,73,685,1,22,2
3162,298,26,240,166,677,219,218,2227,1,30,2
2683,55,15,379,3,1436,207,108,824,1,29,2
3275,323,5,228,32,4849,235,166,832,1,29,2
2895,127,14,150,23,3332,230,113,2868,1,29,2
2814,312,6,127,2,2399,236,170,2448,1,12,2
3090,331,10,60,5,2008,228,170,1905,1,23,2
2802,141,7,190,6,2400,238,141,1617,1,29,2
2897,86,12,201,17,3169,221,113,4405,1,12,2
2972,85,8,85,15,4839,227,128,1301,1,29,2
2763,356,3,300,12,1836,234,157,711,1,12,2
2929,124,17,153,0,4497,226,102,1790,1,30,2
2846,50,8,134,6,3196,223,133,4753,1,12,2
2786,69,11,42,7,1592,219,119,1595,1,23,2
2776,262,3,60,12,1740,241,168,2870,1,29,2
3095,296,14,67,20,1999,235,196,1926,1,29,2
2770,336,6,228,36,1507,231,164,2455,1,12,2
3213,182,9,511,93,6016,246,156,3181,1,29,2
2630,26,6,330,34,1099,227,146,5534,1,29,2
2881,71,10,192,28,2695,221,121,2414,1,30,2
2844,145,11,323,43,2609,238,132,2663,1,12,2
2929,202,8,95,20,5053,248,166,4195,1,29,2
2815,104,12,108,6,2340,224,111,2373,1,12,2
2624,90,13,283,34,1034,219,109,5470,1,29,2
2696,85,14,400,96,1357,215,102,2394,1,30,2
3153,315,8,85,7,4879,234,174,2648,1,23,2
3146,79,15,120,20,1218,212,101,2282,1,30,2
3007,324,16,124,28,4937,221,182,1040,1,29,2
3101,232,11,492,58,5900,250,184,1758,1,30,2
2936,229,14,361,30,5732,252,190,2399,1,30,2
3128,14,10,272,19,4124,218,144,1892,1,29,2
2902,11,10,247,42,2719,221,147,2616,1,29,2
3068,74,4,127,6,3266,231,142,1318,1,23,2
2814,274,7,162,12,2271,242,179,2382,1,12,2
2906,4,11,309,73,3087,220,151,2215,1,12,2
3005,176,12,300,26,1731,246,150,1282,1,23,2
2982,170,19,309,119,6434,245,138,4053,1,30,2
3085,99,10,170,25,2287,227,121,1231,1,29,2
2995,88,13,127,36,691,218,107,2503,1,29,2
3052,78,14,371,49,1253,213,104,2904,1,29,2
2991,32,9,120,6,2730,221,139,1608,1,29,2
2859,348,25,108,49,2617,191,157,1812,1,29,2
2858,305,10,201,33,2430,235,181,2446,1,29,2
2640,65,20,153,23,977,195,84,604,1,9,2
2988,213,10,573,69,5598,249,173,3867,1,29,2
2996,36,11,182,7,4392,216,131,886,1,29,2
2651,126,9,258,39,666,234,130,1328,1,12,2
3244,262,22,579,136,6007,245,220,2821,1,30,2
2927,105,18,30,8,5647,215,89,1321,1,30,2
2930,58,9,60,-15,1198,221,128,2347,1,23,2
2509,112,9,201,33,384,231,127,3333,1,18,2
3058,247,16,371,53,5923,250,201,1772,1,29,2
2830,49,26,379,163,400,175,73,1907,1,29,2
3021,99,7,785,225,1348,230,130,918,1,29,2
3024,53,12,418,79,4246,215,120,1749,1,29,2
2787,259,12,424,99,1890,247,194,1189,1,29,2
2900,113,19,95,33,3483,217,88,5045,1,30,2
2880,131,17,127,31,2652,228,104,2054,1,29,2
2691,78,12,0,0,1651,219,114,3361,1,12,2
2929,7,13,180,-6,5502,214,146,3820,1,29,2
3082,139,5,175,18,3814,238,144,331,1,29,2
3012,153,38,547,235,964,211,70,837,1,30,2
2759,198,2,124,18,1507,241,159,2335,1,12,2
2936,133,10,180,7,4979,235,129,2190,1,29,2
2701,16,6,295,19,1692,227,149,5862,1,12,2
2886,22,8,285,31,3849,222,144,5557,1,29,2
2646,126,10,30,4,1558,233,126,6426,1,16,2
2959,216,9,700,63,6126,249,173,5693,1,20,2
2950,37,5,180,5,591,229,146,1803,1,29,2
2753,15,22,190,66,2635,188,124,2105,1,29,2
3206,36,23,417,97,4981,182,96,2989,1,30,2
2946,111,15,335,135,4403,222,102,541,1,29,2
3097,263,17,384,50,5828,246,208,1864,1,22,2
3019,174,19,342,98,1441,246,143,1034,1,29,2
2817,27,7,127,19,1891,225,144,1742,1,23,2
2627,148,14,30,3,1328,238,128,5250,1,29,2
3030,72,12,371,59,4476,216,112,872,1,30,2
2903,45,4,339,48,3927,231,146,5704,1,30,2
2570,148,14,108,39,900,238,128,228,1,30,2
2985,0,20,240,33,4186,199,146,2118,1,24,2
3100,135,14,228,73,4821,233,117,2982,1,29,2
2579,86,15,162,38,600,214,99,2271,1,12,2
2851,62,19,42,10,4250,197,90,1230,1,23,2
3176,273,14,390,72,5815,243,201,2833,1,29,2
2755,92,8,42,4,2385,228,128,1590,1,12,2
2982,214,3,674,6,5363,243,163,1809,1,29,2
2818,94,10,268,63,3483,225,119,5820,1,12,2
2894,312,7,30,-3,3314,235,173,1931,1,23,2
2758,43,8,247,52,2658,222,135,2240,1,12,2
2962,18,2,150,13,4200,234,154,5582,1,29,2
2939,138,34,150,78,5429,205,56,858,1,30,2
2998,11,19,270,46,4226,199,135,2067,1,24,2
3191,123,7,402,78,3565,235,137,3337,1,29,2
2930,165,5,170,9,5019,242,151,2502,1,19,2
2751,61,5,313,25,2398,229,141,6152,1,12,2
2932,354,20,247,3,4497,202,153,1814,1,23,2
2949,55,8,210,23,4987,223,132,6367,1,20,2
3024,234,14,404,65,5771,252,192,2100,1,29,2
2952,237,15,150,43,5935,252,194,5018,1,30,2
3049,108,3,306,-8,2782,236,146,875,1,23,2
2945,127,14,120,32,4479,230,112,1777,1,30,2
2862,170,11,85,12,2814,245,148,2399,1,29,2
2791,48,11,60,-2,3203,215,123,5702,1,12,2
2824,347,10,124,1,2526,224,162,2490,1,12,2
2528,73,6,180,8,1123,228,134,4937,1,18,2
2842,119,12,218,52,4468,229,117,4930,1,30,2
2583,41,14,379,38,646,209,120,693,1,20,2
2771,207,1,390,12,1766,239,158,816,1,12,2
2932,45,9,430,42,4410,220,131,6339,1,12,2
3026,24,9,67,1,1041,222,142,2435,1,29,2
3007,58,9,541,54,1221,222,129,2335,1,29,2
2945,188,16,212,29,5136,250,159,1867,1,29,2
3029,37,14,446,72,4609,208,122,800,1,29,2
2555,135,18,30,7,960,230,107,362,1,30,2
3210,14,4,492,31,5848,231,153,2772,1,29,2
2897,105,7,216,27,2106,231,130,2560,1,29,2
2687,25,11,120,14,2110,216,137,5053,1,12,2
3057,99,5,534,27,1544,233,140,2697,1,29,2
3050,56,15,277,75,4039,206,106,5071,1,29,2
2496,75,5,300,6,977,230,137,4157,1,18,2
3257,302,9,767,109,6161,236,181,2400,1,29,2
2991,65,10,649,3,4459,221,123,3168,1,29,2
2755,252,2,120,16,1401,240,164,2356,1,29,2
3077,222,7,85,13,1207,247,172,1124,1,22,2
3171,122,3,480,63,5639,237,147,1187,1,29,2
3134,165,14,201,36,2154,244,140,2394,1,30,2
2607,45,5,60,-4,750,228,142,1657,1,29,2
2791,96,4,134,16,2989,233,141,6128,1,29,2
2932,277,11,313,23,5676,242,191,3342,1,29,2
2995,270,8,466,13,4491,243,183,4918,1,12,2
3117,45,3,0,0,5398,233,150,3043,1,23,2
2638,113,12,90,-14,1170,228,117,713,1,23,2
2820,73,10,309,68,1706,221,121,2661,1,29,2
3014,329,10,534,98,5550,228,172,1657,1,29,2
3097,236,15,708,120,6247,252,196,1463,1,29,2
3192,240,4,67,2,5843,243,168,1556,1,19,2
2856,46,13,228,40,3336,211,119,2940,1,12,2
3076,240,8,95,10,5584,247,179,2241,1,23,2
2627,82,8,30,0,2643,225,126,6660,1,30,2
2985,109,9,30,-9,4160,230,124,2312,1,24,2
2798,174,15,60,4,2415,247,147,1694,1,30,2
2965,288,14,272,49,5275,238,199,1521,1,30,2
2867,32,16,268,47,2323,204,122,2192,1,29,2
2818,59,3,127,8,2382,233,148,2671,1,29,2
3037,326,7,134,21,3365,232,168,1740,1,29,2
2654,105,8,324,20,797,230,128,1706,1,12,2
2982,240,5,551,66,5595,244,172,3742,1,29,2
2740,44,21,108,52,124,190,96,2563,1,29,2
2667,22,30,67,36,1731,162,97,1513,1,29,2
2763,356,4,524,30,1348,233,157,990,1,12,2
2885,274,6,362,35,2322,242,177,2475,1,29,2
2679,103,10,150,-10,1383,227,120,543,1,23,2
3083,198,7,524,-45,6264,246,163,2823,1,20,2
3164,73,9,330,25,1920,223,126,3092,1,29,2
3151,35,13,218,20,1926,211,127,3018,1,29,2
2945,121,10,30,4,3867,232,125,1248,1,19,2
2752,7,15,124,30,2571,210,144,2445,1,29,2
2671,70,11,323,19,926,218,117,1785,1,29,2
2635,50,16,153,12,1213,204,108,108,1,22,2
2959,104,2,30,0,1269,236,150,2106,1,23,2
2725,34,9,190,17,1261,221,138,2340,1,29,2
2939,347,8,484,-5,3570,228,160,5862,1,20,2
3178,96,10,564,45,4507,226,121,2173,1,29,2
2797,216,9,60,1,2342,249,173,1674,1,12,2
2926,10,20,247,118,256,195,134,626,1,29,2
2831,359,17,67,10,2541,207,149,2718,1,29,2
2622,68,3,390,23,437,234,148,1350,1,12,2
2968,217,7,576,72,6050,247,171,5916,1,29,2
2695,321,13,85,21,1300,227,181,3204,1,30,2
2827,108,5,42,5,2281,234,141,2434,1,29,2
2970,47,10,90,14,4218,218,128,911,1,23,2
2940,5,9,313,10,641,223,152,2136,1,29,2
2526,53,9,408,0,638,220,128,3570,1,18,2
2854,180,13,212,36,3730,248,153,3353,1,12,2
3073,92,6,0,0,6915,231,135,2726,1,20,2
3023,19,18,300,81,3922,200,128,2563,1,29,2
3021,90,1,0,0,6549,236,151,3287,1,30,2
2662,125,19,134,45,1789,223,96,1282,1,30,2
3034,45,5,0,0,6701,228,142,3168,1,20,2
2979,41,13,42,1,4830,210,122,3238,1,29,2
2717,23,8,351,-29,1470,223,144,1296,1,29,2
2775,187,6,90,1,2118,244,158,1091,1,12,2
2856,39,9,30,5,3070,219,133,4156,1,23,2
2975,97,11,60,3,5035,224,116,6128,1,12,2
2731,99,6,390,51,1414,232,136,1680,1,29,2
3031,191,21,361,110,1374,251,161,999,1,29,2
2741,37,12,210,54,1697,214,128,534,1,29,2
2653,72,12,162,-27,1177,217,115,2165,1,29,2
2751,13,14,30,7,2431,211,141,4085,1,23,2
2716,36,4,313,49,1024,230,147,1890,1,12,2
2832,331,7,218,39,2165,231,167,1825,1,29,2
3109,7,10,240,40,4268,220,149,2148,1,29,2
3270,288,20,382,173,4228,234,211,1205,1,29,2
2718,324,15,270,83,1231,223,182,2051,1,29,2
2691,74,10,212,9,1660,220,119,5758,1,29,2
3044,93,13,297,10,3885,219,106,2466,1,29,2
3014,130,12,270,3,6313,233,121,3650,1,29,2
2839,170,25,228,61,3655,241,129,1463,1,30,2
2669,31,3,342,17,696,233,151,1559,1,12,2
3077,209,5,579,78,5500,244,165,3274,1,29,2
2942,62,19,256,49,4576,198,91,1703,1,30,2
2854,27,13,150,18,3495,212,132,5403,1,12,2
3011,157,12,759,92,5244,242,137,5989,1,12,2
2926,325,16,192,72,6051,220,181,4651,1,24,2
2928,148,9,295,24,3902,240,139,1559,1,12,2
3147,251,12,242,31,5685,248,193,3191,1,22,2
3008,124,10,162,7,3543,233,125,5919,1,29,2
2803,124,9,450,19,1784,234,129,1095,1,12,2
3031,63,6,190,10,6441,227,135,3489,1,29,2
2774,135,1,150,-5,2060,238,155,1061,1,12,2
2995,17,9,612,19,5452,221,145,1655,1,29,2
2901,77,22,120,-17,474,193,70,2410,1,30,2
3024,97,16,150,14,4121,215,96,2589,1,29,2
2945,81,12,301,30,3817,218,110,5651,1,29,2
2873,357,8,153,18,3720,226,156,5563,1,29,2
2814,58,10,430,36,3183,218,123,6502,1,12,2
3106,116,7,335,-2,6489,233,133,2577,1,29,2
2758,355,20,90,26,3211,201,152,6096,1,29,2
3073,51,10,60,0,6896,218,126,2778,1,29,2
2681,106,15,426,22,999,221,102,2789,1,12,2
3044,76,9,534,66,5427,223,124,6208,1,12,2
2606,66,13,424,43,644,213,110,2821,1,29,2
2920,95,11,134,30,3229,223,114,1873,1,30,2
2996,260,27,300,85,5580,243,229,1033,1,29,2
2950,133,10,510,1,4093,235,129,4468,1,23,2
2793,264,7,268,16,2214,244,181,2512,1,12,2
2646,7,18,175,78,576,202,141,1991,1,29,2
2633,139,19,60,14,1664,230,105,5155,1,29,2
2619,119,15,162,43,1443,225,104,811,1,30,2
3004,346,13,573,113,3564,219,162,1128,1,12,2
2598,182,6,120,-1,918,244,157,2252,1,30,2
2647,357,14,42,-15,2706,213,153,6601,1,30,2
2922,48,6,30,-3,3737,227,140,6254,1,16,2
2946,116,12,192,57,3805,228,116,2538,1,29,2
2913,34,5,408,9,4592,228,146,4922,1,7,2
2970,69,6,30,3,4615,228,136,1852,1,19,2
3285,338,5,247,20,5640,233,162,481,1,22,2
2842,56,23,108,-4,309,184,78,1682,1,30,2
3012,271,23,330,101,5711,240,223,1198,1,29,2
2946,133,17,162,44,1945,230,108,1061,1,29,2
2634,99,11,391,-47,1061,225,117,458,1,23,2
2938,18,16,469,74,2694,204,132,1921,1,29,2
2740,90,0,42,3,1774,237,155,886,1,20,2
2758,119,10,361,25,2512,232,125,5818,1,12,2
2747,76,8,467,-12,830,226,128,2621,1,29,2
3293,193,3,488,48,5243,242,159,990,1,29,2
2870,28,17,592,94,2509,201,122,2101,1,29,2
3251,108,18,630,113,691,216,89,2022,1,22,2
3101,90,17,108,17,1833,211,92,2825,1,29,2
3285,333,4,342,20,5730,234,163,573,1,22,2
3062,13,5,85,-4,3714,229,151,1786,1,29,2
3179,74,16,127,31,5580,208,96,2168,1,29,2
2811,192,8,162,23,3249,247,161,6570,1,30,2
2968,250,5,631,75,6079,243,172,6065,1,29,2
3023,111,9,636,217,641,230,125,1153,1,29,2
3121,144,6,335,42,5182,239,143,1129,1,29,2
2549,39,10,180,3,1443,218,131,4336,1,18,2
2948,67,11,0,0,696,218,119,2416,1,29,2
3100,193,13,150,23,6134,250,163,2256,1,29,2
3077,74,7,537,210,6274,227,132,3805,1,29,2
3082,93,9,309,33,4473,226,121,2509,1,29,2
2988,184,24,277,14,4750,248,151,618,1,30,2
2908,74,8,212,41,3278,224,127,2935,1,12,2
2685,23,17,30,8,2429,201,125,2347,1,29,2
2992,332,13,210,50,4002,224,173,2470,1,29,2
2985,65,24,85,33,4198,183,67,2200,1,29,2
3142,121,18,446,115,4066,223,97,2659,1,30,2
3183,110,8,170,6,5356,231,129,3020,1,23,2
2699,321,3,127,26,1243,236,164,3469,1,12,2
2849,54,15,426,-78,484,206,108,2040,1,29,2
2975,93,15,258,34,1814,216,100,1020,1,30,2
3147,95,22,342,85,3854,200,68,824,1,29,2
2906,123,11,192,36,4334,231,121,5788,1,30,2
2729,18,9,150,-4,1103,221,144,1451,1,23,2
2930,141,6,120,0,875,238,143,2200,1,23,2
3283,270,3,430,40,5041,240,166,859,1,29,2
2716,56,14,270,92,1620,210,112,437,1,29,2
2965,199,9,277,66,3852,248,165,832,1,12,2
2994,81,19,192,56,5210,203,84,518,1,30,2
2877,203,16,228,27,5016,253,173,4293,1,30,2
2748,105,7,150,7,2190,232,133,1388,1,12,2
2993,98,13,60,16,4482,221,107,127,1,29,2
2847,59,7,309,48,2143,226,134,1951,1,12,2
2988,230,11,564,92,6031,250,183,6440,1,29,2
3277,36,14,509,107,1194,207,122,2356,1,23,2
2700,347,18,30,14,2431,208,162,4690,1,20,2
2978,147,25,324,131,6085,228,97,4138,1,30,2
3060,207,11,752,26,6165,250,171,3229,1,29,2
2925,77,11,150,15,2239,219,115,2290,1,29,2
3211,63,13,218,-17,1758,212,111,1597,1,29,2
2520,53,10,242,7,1189,218,126,4207,1,18,2
2968,210,9,680,82,6110,249,171,5819,1,29,2
2869,284,20,0,0,4189,236,213,631,1,29,2
2920,71,14,108,30,4482,213,107,3702,1,29,2
2982,45,10,124,14,3682,219,130,5242,1,29,2
3007,198,14,499,156,5492,251,167,789,1,30,2
2781,94,10,85,3,3066,225,119,6405,1,12,2
2854,28,14,537,59,3404,209,128,6266,1,12,2
2750,54,4,360,11,1298,230,143,2244,1,12,2
2677,52,12,175,34,1967,215,121,4836,1,12,2
2628,122,16,30,-9,845,226,105,1995,1,30,2
2883,328,19,127,32,1342,214,182,1510,1,29,2
2926,318,17,67,21,3569,222,189,1445,1,29,2
3015,70,6,0,0,1027,228,135,2518,1,29,2
2633,78,26,42,8,1084,182,53,3284,1,29,2
2983,16,10,402,47,4227,219,143,4875,1,12,2
2939,277,11,60,7,4140,242,191,5021,1,29,2
3232,310,18,201,42,5190,225,195,1634,1,29,2
2834,6,9,108,11,2544,222,151,2491,1,12,2
2770,12,7,0,0,1873,226,150,2812,1,23,2
2694,351,16,0,0,1605,212,158,3296,1,20,2
2630,34,14,180,8,488,210,125,1442,1,29,2
2785,7,6,371,29,2163,228,153,1670,1,29,2
3001,162,18,108,-1,558,241,130,1731,1,30,2
2826,10,20,60,13,2644,196,134,1905,1,29,2
2982,0,11,134,20,5809,220,153,3601,1,29,2
2855,21,13,85,3,2635,212,135,2436,1,29,2
3144,302,12,771,276,779,234,189,1681,1,29,2
3198,190,7,509,108,5709,246,160,1325,1,29,2
2784,85,34,120,0,182,161,16,1440,1,29,5
2721,111,15,0,0,2707,222,101,2228,1,29,5
2680,97,15,30,4,3164,216,98,6154,1,30,5
2771,107,14,242,57,418,222,105,391,1,30,5
2502,96,5,134,11,914,233,139,5336,1,18,5
2939,68,16,108,15,4661,205,97,1968,1,29,5
2504,29,11,351,26,685,217,135,3677,1,18,5
2809,141,22,247,-13,690,228,99,446,1,30,5
2491,129,9,150,0,870,235,130,5291,1,18,5
2801,104,15,342,4,390,220,102,558,1,30,5
2756,172,22,180,50,510,244,135,646,1,30,5
2717,58,10,180,49,210,218,123,2163,1,29,5
2768,114,23,192,82,3339,209,71,5972,1,30,5
2764,103,15,228,60,390,219,100,417,1,30,5
2760,69,31,162,114,175,163,37,2070,1,30,5
2837,61,16,30,10,895,204,100,212,1,30,5
2751,82,30,120,67,120,174,38,1415,1,29,5
2708,119,24,42,13,2793,211,73,2100,1,29,5
2745,79,33,134,94,150,162,23,2250,1,30,5
2788,68,21,366,118,376,194,80,2147,1,29,5
2685,103,30,120,53,120,187,40,768,1,30,5
2763,80,33,134,86,150,163,24,1451,1,29,5
2830,23,18,258,168,268,198,123,1464,1,30,5
2782,48,12,277,7,309,213,120,805,1,30,5
2718,75,31,108,65,127,167,35,1699,1,30,5
2915,297,5,108,1,4736,238,172,1860,1,29,5
2596,31,7,175,0,451,225,143,6199,1,29,5
2749,89,28,180,101,190,183,43,2424,1,30,5
2525,105,7,150,-3,600,231,130,5550,1,18,5
2726,55,26,95,40,108,176,68,1243,1,29,5
2774,58,23,391,100,420,184,75,2311,1,29,5
2504,45,8,90,11,757,223,136,5526,1,18,5
2749,60,29,134,63,150,166,51,1282,1,29,5
2823,97,21,95,22,2897,205,75,2222,1,29,5
2728,86,34,120,70,120,162,16,2190,1,30,5
2507,111,9,391,29,765,230,125,3761,1,18,5
2791,67,25,450,117,480,181,62,2378,1,24,5
2801,89,14,60,-1,648,217,104,228,1,30,5
2755,87,24,216,106,228,194,63,1891,1,30,5
2738,54,33,67,19,134,153,43,1416,1,30,5
2498,66,6,95,7,900,227,135,5357,1,18,5
2885,94,27,402,227,417,189,50,1961,1,30,5
2787,85,32,240,139,240,167,24,2525,1,30,5
2766,123,13,324,128,1591,230,116,902,1,30,5
2774,125,22,218,-48,690,219,86,391,1,30,5
2681,94,24,30,-10,180,195,59,601,1,30,5
2850,87,24,466,206,481,193,62,1657,1,30,5
2774,164,15,0,0,2761,243,137,2287,1,30,5
2499,164,6,306,21,618,242,150,3610,1,18,5
2924,53,14,0,0,4740,210,113,1964,1,23,5
2834,57,28,295,181,309,169,58,1458,1,30,5
2737,40,16,108,11,175,204,115,1253,1,30,5
2760,92,17,216,72,228,212,91,2556,1,24,5
2720,123,15,192,66,1530,228,109,819,1,30,5
2811,132,17,108,-4,696,229,106,272,1,30,5
2718,96,10,150,39,153,226,121,1935,1,29,5
2735,85,25,201,103,210,188,56,811,1,30,5
2770,69,31,95,-35,190,162,35,2311,1,30,5
2928,355,10,212,21,5041,222,157,1784,1,23,5
2606,102,8,212,5,612,230,128,6189,1,29,5
2734,55,10,277,60,295,220,127,2330,1,29,5
2600,236,16,90,25,830,252,197,6241,1,29,5
2912,63,7,150,-1,4713,226,134,1855,1,29,5
2661,99,16,30,7,1443,216,95,693,1,30,5
2836,76,30,258,150,277,170,37,1398,1,30,5
2750,87,25,240,118,240,191,58,768,1,30,5
2720,57,23,95,37,120,184,77,1546,1,29,5
2808,109,9,319,10,420,230,124,541,1,30,5
2928,97,22,309,101,1150,204,72,395,1,30,5
2737,83,31,30,-22,150,169,30,2461,1,30,5
2807,115,21,85,11,2876,214,81,2215,1,29,5
2922,131,15,30,8,4825,231,112,1806,1,29,5
2901,86,27,443,243,458,183,47,1935,1,30,5
2750,31,8,201,-8,240,222,140,1015,1,30,5
2725,82,35,108,70,120,157,13,2250,1,30,5
2801,87,22,162,63,342,198,70,1323,1,30,5
2693,100,29,120,62,120,187,41,807,1,30,5
2771,91,21,258,83,268,202,74,2563,1,24,5
2788,56,34,192,102,216,149,37,1357,1,29,5
2732,60,31,85,-7,120,161,45,1477,1,30,5
2843,70,26,335,171,365,180,58,1813,1,29,5
2695,98,28,120,63,150,190,47,674,1,30,5
2795,96,11,42,-3,626,224,115,216,1,30,5
2730,83,33,120,89,120,165,24,2160,1,30,5
2897,91,19,234,70,1063,206,81,306,1,30,5
2750,87,21,60,7,2781,202,76,2190,1,29,5
2620,79,17,67,11,1230,207,92,532,1,30,5
2918,98,27,382,-56,457,190,48,1998,1,30,5
2685,0,17,60,0,1134,206,148,2083,1,29,5
2893,352,7,0,0,4839,228,158,1660,1,23,5
2710,94,30,90,59,120,181,36,2259,1,30,5
2767,87,31,210,119,210,172,30,2489,1,30,5
2959,72,2,90,9,4618,235,151,2214,1,23,5
2718,51,29,30,0,95,165,61,1415,1,30,5
2495,81,7,90,4,870,227,129,5349,1,18,5
2957,295,8,108,15,4821,238,180,2160,1,29,5
2827,94,34,201,67,295,167,17,2616,1,30,5
2924,55,16,42,0,4715,203,103,1956,1,29,5
2953,270,1,42,2,4722,238,160,2308,1,23,5
2735,81,36,108,51,124,154,0,1380,1,29,5
2827,114,10,216,40,731,230,122,124,1,29,5
2730,337,21,85,18,1279,207,173,2230,1,29,5
2768,88,32,210,120,210,169,25,2519,1,30,5
2725,65,11,190,48,192,218,120,2017,1,29,5
2726,140,32,212,73,511,212,67,391,1,30,5
2763,153,19,268,57,573,237,118,547,1,30,5
2736,88,19,60,2,330,206,84,454,1,30,5
2800,113,18,90,-5,641,218,92,256,1,30,5
2796,186,24,272,76,600,249,153,592,1,30,5
2631,120,21,134,22,1260,217,83,579,1,30,5
2711,87,30,85,-19,120,176,36,2230,1,30,5
2920,67,12,42,6,4866,216,115,1740,1,29,5
2668,90,23,30,14,153,197,65,648,1,30,5
2688,16,6,0,0,2657,227,149,2201,1,16,5
2690,115,23,190,74,1410,211,74,713,1,30,5
2836,126,20,124,13,811,222,93,323,1,30,5
2893,81,20,277,66,1048,199,77,323,1,30,5
2758,61,24,295,92,313,182,69,2162,1,29,5
2800,159,22,300,94,630,238,119,524,1,30,5
2714,79,51,85,53,95,97,0,1256,1,30,5
2760,56,25,228,88,247,178,70,1777,1,29,5
2774,72,27,0,0,247,176,51,2234,1,30,5
2921,92,29,270,21,424,182,40,2117,1,30,5
2740,137,32,201,-65,541,208,60,376,1,30,5
2948,310,8,60,-1,4761,234,177,2188,1,29,5
2850,68,21,560,175,582,193,79,2389,1,24,5
2745,168,19,150,39,480,243,135,674,1,30,5
2720,36,17,30,0,1308,201,114,2255,1,23,5
2766,72,34,0,0,190,155,24,2402,1,30,5
2801,142,20,242,-21,691,231,106,437,1,30,5
2763,87,27,120,-60,240,186,50,2343,1,30,5
2721,101,18,42,13,2730,213,88,2185,1,29,5
2742,58,23,216,63,234,184,76,1852,1,29,5
2899,95,14,390,120,685,218,102,1224,1,30,5
2898,254,7,30,6,4919,245,179,1552,1,23,5
2751,111,19,268,84,306,216,87,516,1,30,5
